id,gid,x,y,v_x,v_y,radius,time
5,5,-5.519756,-5.519857,0.543313,0.542953,0.500000,0.400000
6,6,0.000000,-7.801211,0.000000,0.787812,0.500000,0.400000
7,7,5.536544,-5.536427,-0.476818,0.477243,0.500000,0.400000
0,0,7.771147,0.000074,-0.804127,0.000260,0.500000,0.450000
1,1,5.513831,5.513829,-0.502530,-0.502537,0.500000,0.450000
2,2,0.000065,7.762126,0.000231,-0.835822,0.500000,0.450000
3,3,-5.493734,5.493772,0.573146,-0.573011,0.500000,0.450000
4,4,-7.794065,0.000048,0.723597,0.000171,0.500000,0.450000
5,5,-5.490537,-5.490657,0.584378,0.583991,0.500000,0.450000
6,6,0.000000,-7.758844,0.000000,0.847357,0.500000,0.450000
7,7,5.510902,-5.510762,-0.512857,0.513314,0.500000,0.450000
0,0,7.728397,0.000088,-0.854983,0.000277,0.500000,0.500000
1,1,5.487115,5.487113,-0.534312,-0.534320,0.500000,0.500000
2,2,0.000078,7.717692,0.000246,-0.888683,0.500000,0.500000
3,3,-5.463264,5.463310,0.609394,-0.609250,0.500000,0.500000
4,4,-7.755597,0.000057,0.769361,0.000182,0.500000,0.500000
5,5,-5.459470,-5.459611,0.621337,0.620924,0.500000,0.500000
6,6,0.000000,-7.713796,0.000000,0.900947,0.500000,0.500000
7,7,5.483637,-5.483473,-0.545292,0.545778,0.500000,0.500000
0,0,7.683360,0.000102,-0.900754,0.000291,0.500000,0.550000
1,1,5.458969,5.458966,-0.562916,-0.562924,0.500000,0.550000
2,2,0.000091,7.670879,0.000259,-0.936257,0.500000,0.550000
3,3,-5.431163,5.431216,0.642017,-0.641866,0.500000,0.550000
4,4,-7.715070,0.000067,0.810547,0.000192,0.500000,0.550000
5,5,-5.426740,-5.426903,0.654599,0.654165,0.500000,0.550000
6,6,0.000000,-7.666337,0.000000,0.949178,0.500000,0.550000
7,7,5.454913,-5.454723,-0.574484,0.574996,0.500000,0.550000
0,0,7.636262,0.000118,-0.941948,0.000305,0.500000,0.600000
1,1,5.429536,5.429533,-0.588660,-0.588668,0.500000,0.600000
2,2,0.000104,7.621926,0.000270,-0.979075,0.500000,0.600000
3,3,-5.397594,5.397655,0.671378,-0.671220,0.500000,0.600000
4,4,-7.672689,0.000077,0.847616,0.000201,0.500000,0.600000
5,5,-5.392513,-5.392699,0.684536,0.684082,0.500000,0.600000
6,6,0.000000,-7.616708,0.000000,0.992587,0.500000,0.600000
7,7,5.424875,-5.424658,-0.600756,0.601292,0.500000,0.600000
0,0,7.587311,0.000133,-0.979022,0.000317,0.500000,0.650000
1,1,5.398945,5.398941,-0.611829,-0.611838,0.500000,0.650000
2,2,0.000118,7.571045,0.000281,-1.017610,0.500000,0.650000
3,3,-5.362704,5.362773,0.697803,-0.697638,0.500000,0.650000
4,4,-7.628640,0.000087,0.880977,0.000208,0.500000,0.650000
5,5,-5.356939,-5.357148,0.711478,0.711006,0.500000,0.650000
6,6,0.000000,-7.565125,0.000000,1.031654,0.500000,0.650000
7,7,5.393655,-5.393410,-0.624402,0.624958,0.500000,0.650000
0,0,7.536692,0.000150,-1.012389,0.000327,0.500000,0.700000
1,1,5.367311,5.367307,-0.632681,-0.632690,0.500000,0.700000
2,2,0.000147,7.518435,0.000575,-1.052200,0.500000,0.700000
3,3,-5.326639,5.326698,0.721302,-0.721508,0.500000,0.700000
4,4,-7.583090,0.000098,0.911002,0.000216,0.500000,0.700000
5,5,-5.320203,-5.320369,0.734722,0.735581,0.500000,0.700000
6,6,0.000050,-7.511802,0.001005,1.066472,0.500000,0.700000
7,7,5.361371,-5.361097,-0.645682,0.646258,0.500000,0.700000
0,0,7.484571,0.000167,-1.042419,0.000337,0.500000,0.750000
1,1,5.334738,5.334734,-0.651448,-0.651457,0.500000,0.750000
2,2,0.000272,7.464296,0.002509,-1.082790,0.500000,0.750000
3,3,-5.289600,5.289521,0.740780,-0.743530,0.500000,0.750000
4,4,-7.536189,0.000109,0.938025,0.000222,0.500000,0.750000
5,5,-5.282502,-5.282457,0.754016,0.758246,0.500000,0.750000
6,6,0.000227,-7.456939,0.003535,1.097261,0.500000,0.750000
7,7,5.328129,-5.327826,-0.664835,0.665428,0.500000,0.750000
0,0,7.431099,0.000184,-1.069446,0.000346,0.500000,0.800000
1,1,5.301321,5.301316,-0.668338,-0.668348,0.500000,0.800000
2,2,0.000555,7.408802,0.005654,-1.109878,0.500000,0.800000
3,3,-5.251755,5.251332,0.756906,-0.763793,0.500000,0.800000
4,4,-7.488072,0.000120,0.962346,0.000228,0.500000,0.800000
5,5,-5.244002,-5.243502,0.770011,0.779095,0.500000,0.800000
6,6,0.000578,-7.400713,0.007020,1.124521,0.500000,0.800000
7,7,5.294033,-5.293692,-0.681913,0.682679,0.500000,0.800000
0,0,7.376419,0.000239,-1.093592,0.001103,0.500000,0.850000
1,1,5.267182,5.267162,-0.682779,-0.683091,0.500000,0.850000
2,2,0.000999,7.352106,0.008883,-1.133917,0.500000,0.850000
3,3,-5.213199,5.212267,0.771116,-0.781294,0.500000,0.850000
4,4,-7.438957,0.000136,0.982293,0.000312,0.500000,0.850000
5,5,-5.204787,-5.203649,0.784291,0.797054,0.500000,0.850000
6,6,0.001064,-7.343278,0.009727,1.148700,0.500000,0.850000
7,7,5.259242,-5.258842,-0.695831,0.697000,0.500000,0.850000
0,0,7.320663,0.000324,-1.115115,0.001700,0.500000,0.900000
1,1,5.232462,5.232413,-0.694415,-0.694982,0.500000,0.900000
2,2,0.001572,7.294342,0.011464,-1.155281,0.500000,0.900000
3,3,-5.174015,5.172453,0.783669,-0.796286,0.500000,0.900000
4,4,-7.389036,0.000153,0.998417,0.000347,0.500000,0.900000
5,5,-5.164940,-5.163023,0.796938,0.812534,0.500000,0.900000
6,6,0.001660,-7.284771,0.011911,1.170140,0.500000,0.900000
7,7,5.223888,-5.223411,-0.707084,0.708613,0.500000,0.900000
0,0,7.263945,0.000433,-1.134366,0.002180,0.500000,0.950000
1,1,5.197278,5.197191,-0.703663,-0.704427,0.500000,0.950000
2,2,0.002253,7.235628,0.013616,-1.174282,0.500000,0.950000
3,3,-5.134282,5.131996,0.794672,-0.809136,0.500000,0.950000
4,4,-7.338473,0.000170,1.011270,0.000341,0.500000,0.950000
5,5,-5.124538,-5.121728,0.808054,0.825893,0.500000,0.950000
6,6,0.002348,-7.225312,0.013758,1.189168,0.500000,0.950000
7,7,5.188085,-5.187518,-0.716050,0.717870,0.500000,0.950000
0,0,7.206363,0.000563,-1.151647,0.002594,0.500000,1.000000
1,1,5.161735,5.161603,-0.710868,-0.711763,0.500000,1.000000
2,2,0.003028,7.176067,0.015501,-1.191213,0.500000,1.000000
3,3,-5.094070,5.090989,0.804244,-0.820149,0.500000,1.000000
4,4,-7.287407,0.000185,1.021310,0.000299,0.500000,1.000000
5,5,-5.083650,-5.079856,0.817761,0.837437,0.500000,1.000000
6,6,0.003117,-7.165009,0.015383,1.206067,0.500000,1.000000
7,7,5.151933,-5.151264,-0.723044,0.725072,0.500000,1.000000
0,0,7.148078,0.000715,-1.165686,0.003047,0.500000,1.050000
1,1,5.125919,5.125739,-0.716313,-0.717277,0.500000,1.050000
2,2,0.003854,7.115782,0.016519,-1.205702,0.500000,1.050000
3,3,-5.053445,5.049541,0.812489,-0.828956,0.500000,1.050000
4,4,-7.235961,0.000197,1.028920,0.000226,0.500000,1.050000
5,5,-5.042339,-5.037516,0.826206,0.846797,0.500000,1.050000
6,6,0.003919,-7.103989,0.016043,1.220391,0.500000,1.050000
7,7,5.115516,-5.114740,-0.728330,0.730484,0.500000,1.050000
0,0,7.089235,0.000885,-1.176876,0.003397,0.500000,1.100000
1,1,5.089904,5.089678,-0.720301,-0.721217,0.500000,1.100000
2,2,0.004696,7.054883,0.016837,-1.217975,0.500000,1.100000
3,3,-5.012472,5.007764,0.819464,-0.835538,0.500000,1.100000
4,4,-7.184238,0.000203,1.034469,0.000123,0.500000,1.100000
5,5,-5.000666,-4.994818,0.833461,0.853962,0.500000,1.100000
6,6,0.004723,-7.042364,0.016080,1.232497,0.500000,1.100000
7,7,5.078906,-5.078023,-0.732204,0.734353,0.500000,1.100000
0,0,7.029951,0.001069,-1.185666,0.003672,0.500000,1.150000
1,1,5.053750,5.053488,-0.723092,-0.723808,0.500000,1.150000
2,2,0.005532,6.993465,0.016721,-1.228361,0.500000,1.150000
3,3,-4.971210,4.965749,0.825234,-0.840300,0.500000,1.150000
4,4,-7.132323,0.000203,1.038293,-0.000006,0.500000,1.150000
5,5,-4.958688,-4.951851,0.839575,0.859340,0.500000,1.150000
6,6,0.005510,-6.980229,0.015741,1.242709,0.500000,1.150000
7,7,5.042161,-5.041178,-0.734911,0.736889,0.500000,1.150000
0,0,6.970330,0.001263,-1.192418,0.003890,0.500000,1.200000
1,1,5.017505,5.017226,-0.724898,-0.725241,0.500000,1.200000
2,2,0.006350,6.931607,0.016354,-1.237154,0.500000,1.200000
3,3,-4.929716,4.923571,0.829883,-0.843558,0.500000,1.200000
4,4,-7.080290,0.000195,1.040668,-0.000160,0.500000,1.200000
5,5,-4.916457,-4.908689,0.844621,0.863250,0.500000,1.200000
6,6,0.006270,-6.917663,0.015200,1.251312,0.500000,1.200000
7,7,5.005328,-5.004265,-0.736654,0.738272,0.500000,1.200000
0,0,6.910459,0.001466,-1.197427,0.004066,0.500000,1.250000
1,1,4.981210,4.980942,-0.725892,-0.725682,0.500000,1.250000
2,2,0.007143,6.869377,0.015863,-1.244608,0.500000,1.250000
3,3,-4.888041,4.881293,0.833501,-0.845563,0.500000,1.250000
4,4,-7.028199,0.000178,1.041822,-0.000338,0.500000,1.250000
5,5,-4.874023,-4.865392,0.848680,0.865945,0.500000,1.250000
6,6,0.006999,-6.854736,0.014575,1.258556,0.500000,1.250000
7,7,4.968448,-4.967332,-0.737598,0.738660,0.500000,1.250000
0,0,6.850412,0.001677,-1.200934,0.004209,0.500000,1.300000
1,1,4.944899,4.944678,-0.726222,-0.725270,0.500000,1.300000
2,2,0.007910,6.806830,0.015337,-1.250945,0.500000,1.300000
3,3,-4.846232,4.838967,0.836178,-0.846510,0.500000,1.300000
4,4,-6.976107,0.000153,1.041822,-0.000500,0.500000,1.300000
5,5,-4.831431,-4.822010,0.851838,0.867625,0.500000,1.300000
6,6,0.007703,-6.791505,0.014071,1.264620,0.500000,1.300000
7,7,4.931554,-4.930422,-0.737883,0.738189,0.500000,1.300000
0,0,6.790255,0.001893,-1.203137,0.004331,0.500000,1.350000
1,1,4.908599,4.908472,-0.726012,-0.724125,0.500000,1.350000
2,2,0.008672,6.744018,0.015252,-1.256229,0.500000,1.350000
3,3,-4.804332,4.796639,0.838002,-0.846561,0.500000,1.350000
4,4,-6.924104,0.000118,1.040059,-0.000683,0.500000,1.350000
5,5,-4.788731,-4.778584,0.853985,0.868532,0.500000,1.350000
6,6,0.008407,-6.728025,0.014086,1.269597,0.500000,1.350000
7,7,4.894683,-4.893577,-0.737418,0.736895,0.500000,1.350000
0,0,6.730045,0.002115,-1.204202,0.004430,0.500000,1.400000
1,1,4.872332,4.872355,-0.725333,-0.722350,0.500000,1.400000
2,2,0.009450,6.680986,0.015556,-1.260654,0.500000,1.400000
3,3,-4.762378,4.754346,0.839073,-0.845871,0.500000,1.400000
4,4,-6.872263,0.000073,1.036837,-0.000901,0.500000,1.400000
5,5,-4.745981,-4.735138,0.855014,0.868905,0.500000,1.400000
6,6,0.009131,-6.664339,0.014477,1.273708,0.500000,1.400000
7,7,4.857880,-4.856838,-0.736066,0.734792,0.500000,1.400000
0,0,6.669832,0.002340,-1.204272,0.004499,0.500000,1.450000
1,1,4.836132,4.836358,-0.723997,-0.719931,0.500000,1.450000
2,2,0.010257,6.617765,0.016137,-1.264412,0.500000,1.450000
3,3,-4.720417,4.712113,0.839228,-0.844661,0.500000,1.450000
4,4,-6.820639,0.000017,1.032470,-0.001130,0.500000,1.450000
5,5,-4.703224,-4.691698,0.855131,0.868806,0.500000,1.450000
6,6,0.009888,-6.600482,0.015147,1.277150,0.500000,1.450000
7,7,4.821179,-4.820238,-0.734011,0.732006,0.500000,1.450000
0,0,6.609658,0.002567,-1.203474,0.004541,0.500000,1.500000
1,1,4.800032,4.800513,-0.722001,-0.716908,0.500000,1.500000
2,2,0.011103,6.554381,0.016925,-1.267679,0.500000,1.500000
3,3,-4.678493,4.669961,0.838479,-0.843040,0.500000,1.500000
4,4,-6.769279,-0.000052,1.027206,-0.001369,0.500000,1.500000
5,5,-4.660499,-4.648284,0.854502,0.868288,0.500000,1.500000
6,6,0.010690,-6.536477,0.016030,1.280093,0.500000,1.500000
7,7,4.784608,-4.783806,-0.731414,0.728639,0.500000,1.500000
0,0,6.549563,0.002795,-1.201911,0.004564,0.500000,1.550000
1,1,4.764057,4.764844,-0.719508,-0.713380,0.500000,1.550000
2,2,0.011997,6.490851,0.017873,-1.270608,0.500000,1.550000
3,3,-4.636643,4.627909,0.836991,-0.841028,0.500000,1.550000
4,4,-6.718217,-0.000133,1.021246,-0.001627,0.500000,1.550000
5,5,-4.617836,-4.604914,0.853263,0.867393,0.500000,1.550000
6,6,0.011544,-6.472343,0.017081,1.282684,0.500000,1.550000
7,7,4.748188,-4.747567,-0.728415,0.724777,0.500000,1.550000
0,0,6.489579,0.003024,-1.199663,0.004574,0.500000,1.600000
1,1,4.728223,4.729372,-0.716663,-0.709425,0.500000,1.600000
2,2,0.012945,6.427184,0.018955,-1.273330,0.500000,1.600000
3,3,-4.594899,4.585977,0.834897,-0.838641,0.500000,1.600000
4,4,-6.667479,-0.000228,1.014759,-0.001912,0.500000,1.600000
5,5,-4.575260,-4.561606,0.851519,0.866158,0.500000,1.600000
6,6,0.012457,-6.408091,0.018274,1.285048,0.500000,1.600000
7,7,4.711931,-4.711542,-0.725136,0.720490,0.500000,1.600000
0,0,6.429740,0.003252,-1.196788,0.004572,0.500000,1.650000
1,1,4.692544,4.694117,-0.713591,-0.705107,0.500000,1.650000
2,2,0.013952,6.363386,0.020151,-1.275964,0.500000,1.650000
3,3,-4.553284,4.544183,0.832300,-0.835892,0.500000,1.650000
4,4,-6.617084,-0.000340,1.007889,-0.002229,0.500000,1.650000
5,5,-4.532792,-4.518376,0.849357,0.864610,0.500000,1.650000
6,6,0.013437,-6.343726,0.019590,1.287297,0.500000,1.650000
7,7,4.675846,-4.675750,-0.721689,0.715837,0.500000,1.650000
0,0,6.370074,0.003481,-1.193324,0.004562,0.500000,1.700000
1,1,4.657024,4.659093,-0.710404,-0.700481,0.500000,1.700000
2,2,0.015025,6.299455,0.021452,-1.278614,0.500000,1.700000
3,3,-4.511819,4.502543,0.829284,-0.832788,0.500000,1.700000
4,4,-6.567046,-0.000469,1.000758,-0.002581,0.500000,1.700000
5,5,-4.490450,-4.475237,0.846844,0.862770,0.500000,1.700000
6,6,0.014488,-6.279249,0.021021,1.289530,0.500000,1.700000
7,7,4.639938,-4.640207,-0.718172,0.710866,0.500000,1.700000
0,0,6.310609,0.003708,-1.189295,0.004543,0.500000,1.750000
1,1,4.621663,4.624314,-0.707207,-0.695589,0.500000,1.750000
2,2,0.016168,6.235387,0.022854,-1.281374,0.500000,1.750000
3,3,-4.470524,4.461077,0.825916,-0.829331,0.500000,1.750000
4,4,-6.517373,-0.000617,0.993471,-0.002968,0.500000,1.750000
5,5,-4.448248,-4.432205,0.844037,0.860652,0.500000,1.750000
6,6,0.015616,-6.214657,0.022564,1.291837,0.500000,1.750000
7,7,4.604204,-4.604926,-0.714680,0.705618,0.500000,1.750000
0,0,6.251374,0.003934,-1.184705,0.004517,0.500000,1.800000
1,1,4.586458,4.589790,-0.704102,-0.690470,0.500000,1.800000
2,2,0.017386,6.171170,0.024361,-1.284329,0.500000,1.800000
3,3,-4.429411,4.419801,0.822251,-0.825517,0.500000,1.800000
4,4,-6.468066,-0.000787,0.986124,-0.003392,0.500000,1.800000
5,5,-4.406199,-4.389292,0.840981,0.858262,0.500000,1.800000
6,6,0.016827,-6.149943,0.024224,1.294298,0.500000,1.800000
7,7,4.568639,-4.569920,-0.711305,0.700125,0.500000,1.800000
0,0,6.192397,0.004158,-1.179546,0.004483,0.500000,1.850000
1,1,4.551399,4.555532,-0.701187,-0.685156,0.500000,1.850000
2,2,0.018684,6.106792,0.025978,-1.287556,0.500000,1.850000
3,3,-4.388494,4.378734,0.818337,-0.821336,0.500000,1.850000
4,4,-6.419126,-0.000980,0.978800,-0.003852,0.500000,1.850000
5,5,-4.364313,-4.346512,0.837714,0.855598,0.500000,1.850000
6,6,0.018128,-6.085093,0.026008,1.296988,0.500000,1.850000
7,7,4.533232,-4.535199,-0.708137,0.694417,0.500000,1.850000
0,0,6.133707,0.004380,-1.173797,0.004439,0.500000,1.900000
1,1,4.516470,4.521548,-0.698568,-0.679681,0.500000,1.900000
2,2,0.020070,6.042236,0.027720,-1.291122,0.500000,1.900000
3,3,-4.347783,4.337896,0.814218,-0.816773,0.500000,1.900000
4,4,-6.370548,-0.001197,0.971580,-0.004344,0.500000,1.900000
5,5,-4.322600,-4.303879,0.834268,0.852653,0.500000,1.900000
6,6,0.019524,-6.020095,0.027929,1.299972,0.500000,1.900000
7,7,4.497968,-4.500773,-0.705274,0.688520,0.500000,1.900000
0,0,6.075336,0.004599,-1.167424,0.004384,0.500000,1.950000
1,1,4.481652,4.487844,-0.696361,-0.674082,0.500000,1.950000
2,2,0.021551,5.977482,0.029607,-1.295081,0.500000,1.950000
3,3,-4.307287,4.297305,0.809932,-0.811809,0.500000,1.950000
4,4,-6.322320,-0.001440,0.964542,-0.004863,0.500000,1.950000
5,5,-4.281066,-4.261408,0.830673,0.849413,0.500000,1.950000
6,6,0.021025,-5.954929,0.030008,1.303305,0.500000,1.950000
7,7,4.462827,-4.466650,-0.702820,0.682462,0.500000,1.950000
0,0,6.017316,0.004815,-1.160380,0.004316,0.500000,2.000000
1,1,4.446917,4.454424,-0.694700,-0.668411,0.500000,2.000000
2,2,0.023134,5.912509,0.031673,-1.299466,0.500000,2.000000
3,3,-4.267011,4.256984,0.805523,-0.806419,0.500000,2.000000
4,4,-6.274432,-0.001710,0.957768,-0.005402,0.500000,2.000000
5,5,-4.239718,-4.219115,0.826957,0.845858,0.500000,2.000000
6,6,0.022638,-5.889578,0.032274,1.307028,0.500000,2.000000
7,7,4.427782,-4.432836,-0.700899,0.676279,0.500000,2.000000
0,0,5.959686,0.005026,-1.152610,0.004231,0.500000,2.050000
1,1,4.412230,4.421286,-0.693753,-0.662749,0.500000,2.050000
2,2,0.025180,5.847780,0.040909,-1.294574,0.500000,2.050000
3,3,-4.226959,4.216955,0.801034,-0.800578,0.500000,2.050000
4,4,-6.226865,-0.002007,0.951348,-0.005947,0.500000,2.050000
5,5,-4.198908,-4.177502,0.816212,0.832270,0.500000,2.050000
6,6,0.024377,-5.824020,0.034769,1.311151,0.500000,2.050000
7,7,4.392799,-4.399335,-0.699658,0.670025,0.500000,2.050000
0,0,5.902870,0.005360,-1.136317,0.006677,0.500000,2.100000
1,1,4.377652,4.388461,-0.691557,-0.656503,0.500000,2.100000
2,2,0.027543,5.783222,0.047259,-1.291160,0.500000,2.100000
3,3,-4.187446,4.177653,0.790253,-0.786039,0.500000,2.100000
4,4,-6.179572,-0.002315,0.945844,-0.006144,0.500000,2.100000
5,5,-4.159011,-4.136720,0.797938,0.815636,0.500000,2.100000
6,6,0.026582,-5.758646,0.044100,1.307478,0.500000,2.100000
7,7,4.357836,-4.366139,-0.699258,0.663919,0.500000,2.100000
0,0,5.847195,0.005643,-1.113506,0.005652,0.500000,2.150000
1,1,4.343187,4.355969,-0.689292,-0.649840,0.500000,2.150000
2,2,0.030117,5.718720,0.051487,-1.290051,0.500000,2.150000
3,3,-4.148750,4.139192,0.773928,-0.769237,0.500000,2.150000
4,4,-6.132501,-0.002597,0.941427,-0.005653,0.500000,2.150000
5,5,-4.119874,-4.096771,0.782739,0.798975,0.500000,2.150000
6,6,0.029060,-5.693322,0.049571,1.306498,0.500000,2.150000
7,7,4.322931,-4.333261,-0.698114,0.657550,0.500000,2.150000
0,0,5.792598,0.005887,-1.091937,0.004881,0.500000,2.200000
1,1,4.309000,4.324099,-0.683736,-0.637394,0.500000,2.200000
2,2,0.032625,5.654463,0.050153,-1.285134,0.500000,2.200000
3,3,-4.110722,4.101543,0.760549,-0.752975,0.500000,2.200000
4,4,-6.085611,-0.002851,0.937804,-0.005080,0.500000,2.200000
5,5,-4.081371,-4.057639,0.770067,0.782644,0.500000,2.200000
6,6,0.031500,-5.628215,0.048797,1.302122,0.500000,2.200000
7,7,4.288255,-4.301019,-0.693506,0.644848,0.500000,2.200000
0,0,5.738992,0.006099,-1.072118,0.004246,0.500000,2.250000
1,1,4.274932,4.292741,-0.681376,-0.627156,0.500000,2.250000
2,2,0.035169,5.590394,0.050879,-1.281372,0.500000,2.250000
3,3,-4.073255,4.064670,0.749348,-0.737451,0.500000,2.250000
4,4,-6.038910,-0.003077,0.934023,-0.004519,0.500000,2.250000
5,5,-4.043408,-4.019295,0.759250,0.766877,0.500000,2.250000
6,6,0.034016,-5.563268,0.050327,1.298945,0.500000,2.250000
7,7,4.253644,-4.269301,-0.692217,0.634356,0.500000,2.250000
0,0,5.686318,0.006284,-1.053484,0.003708,0.500000,2.300000
1,1,4.240812,4.261760,-0.682403,-0.619621,0.500000,2.300000
2,2,0.037856,5.526530,0.053741,-1.277282,0.500000,2.300000
3,3,-4.036258,4.028534,0.739937,-0.722734,0.500000,2.300000
4,4,-5.992378,-0.003273,0.930634,-0.003925,0.500000,2.300000
5,5,-4.005911,-3.981709,0.749949,0.751725,0.500000,2.300000
6,6,0.036889,-5.498795,0.057461,1.289460,0.500000,2.300000
7,7,4.218754,-4.237671,-0.697818,0.632603,0.500000,2.300000
0,0,5.634545,0.006481,-1.035457,0.003925,0.500000,2.350000
1,1,4.206458,4.230860,-0.687072,-0.618014,0.500000,2.350000
2,2,0.040790,5.463104,0.058680,-1.268517,0.500000,2.350000
3,3,-3.999649,3.993079,0.732174,-0.709081,0.500000,2.350000
4,4,-5.945977,-0.003434,0.928021,-0.003212,0.500000,2.350000
5,5,-3.968818,-3.944831,0.741861,0.737557,0.500000,2.350000
6,6,0.039577,-5.434234,0.053753,1.291222,0.500000,2.350000
7,7,4.184050,-4.206668,-0.694066,0.620055,0.500000,2.350000
0,0,5.583637,0.006614,-1.018162,0.002675,0.500000,2.400000
1,1,4.172278,4.200538,-0.683590,-0.606442,0.500000,2.400000
2,2,0.043536,5.400577,0.054930,-1.250545,0.500000,2.400000
3,3,-3.963381,3.958271,0.725363,-0.696165,0.500000,2.400000
4,4,-5.899702,-0.003566,0.925498,-0.002640,0.500000,2.400000
5,5,-3.932082,-3.908637,0.734712,0.723885,0.500000,2.400000
6,6,0.042501,-5.371011,0.058476,1.264454,0.500000,2.400000
7,7,4.149076,-4.175733,-0.699480,0.618712,0.500000,2.400000
0,0,5.533515,0.006758,-1.002438,0.002869,0.500000,2.450000
1,1,4.138233,4.170717,-0.680900,-0.596404,0.500000,2.450000
2,2,0.046168,5.338844,0.052638,-1.234661,0.500000,2.450000
3,3,-3.927433,3.924032,0.718961,-0.684793,0.500000,2.450000
4,4,-5.853605,-0.003671,0.921940,-0.002099,0.500000,2.450000
5,5,-3.895691,-3.873045,0.727824,0.711836,0.500000,2.450000
6,6,0.045137,-5.308421,0.052716,1.251808,0.500000,2.450000
