id,gid,x,y,v_x,v_y,radius,time
18,0,8.540410,-0.426166,-1.169192,0.012093,0.200000,1.150000
19,0,6.621349,-1.003348,-0.903516,-0.169236,0.200000,1.150000
20,1,7.124052,6.768430,-0.215497,-1.162248,0.200000,1.150000
21,1,8.150833,-5.122266,-0.260401,-1.127235,0.200000,1.150000
22,1,7.069797,1.521504,-0.068187,-0.850871,0.200000,1.150000
23,1,8.810562,-3.997557,-0.342148,-1.134303,0.200000,1.150000
24,1,5.414107,4.534446,0.127520,-1.176715,0.200000,1.150000
25,1,8.244994,-2.976265,-0.206785,-1.166597,0.200000,1.150000
26,1,6.832609,5.607821,0.013699,-1.181062,0.200000,1.150000
27,1,5.013350,0.118223,-0.592611,-1.676882,0.200000,1.150000
28,1,4.905422,2.194647,0.041230,-0.786659,0.200000,1.150000
29,1,4.401240,0.394709,-0.319617,-0.646840,0.200000,1.150000
30,1,7.565129,2.503889,-0.045807,-1.138313,0.200000,1.150000
31,1,7.223935,-5.314795,-0.068520,-1.209365,0.200000,1.150000
32,1,5.775003,1.724867,0.354581,-0.590087,0.200000,1.150000
33,1,7.915291,4.405657,-0.078495,-1.178430,0.200000,1.150000
34,1,5.045355,5.681589,0.144139,-1.176977,0.200000,1.150000
35,1,9.037040,2.829194,-0.174253,-1.179710,0.200000,1.150000
36,1,6.261396,3.270584,0.091154,-1.080904,0.200000,1.150000
37,1,8.438312,2.910039,-0.138676,-1.169591,0.200000,1.150000
38,1,9.000459,3.684198,-0.176223,-1.159891,0.200000,1.150000
39,1,6.809185,7.906778,0.012643,-1.184623,0.200000,1.150000
0,0,9.145532,0.317091,-1.161600,-0.048882,0.200000,1.200000
1,0,11.535319,0.553631,-1.182230,-0.059236,0.200000,1.200000
2,0,6.630649,0.051619,-0.507354,0.066126,0.200000,1.200000
3,0,5.690094,-1.132630,-0.990328,-0.405108,0.200000,1.200000
4,0,7.920074,0.551000,-0.563871,0.023864,0.200000,1.200000
5,0,4.386305,-0.294879,-1.276730,-0.478824,0.200000,1.200000
6,0,12.676264,-0.995152,-1.190190,0.058819,0.200000,1.200000
7,0,9.842113,-0.168381,-1.175892,-0.011994,0.200000,1.200000
8,0,12.292825,-0.510876,-1.187009,0.031124,0.200000,1.200000
9,0,7.107145,-0.356477,-1.342386,-0.812836,0.200000,1.200000
10,0,6.273514,0.453040,-0.609744,0.282411,0.200000,1.200000
11,0,13.739898,-0.655545,-1.195419,0.041744,0.200000,1.200000
12,0,12.385701,0.558036,-1.197918,-0.043496,0.200000,1.200000
13,0,7.497667,0.087839,-1.149417,-0.026298,0.200000,1.200000
14,0,5.923679,-0.292815,-1.135161,0.536106,0.200000,1.200000
15,0,12.596948,0.969923,-1.186810,-0.059314,0.200000,1.200000
16,0,5.521883,0.158812,-1.226151,-0.007324,0.200000,1.200000
17,0,5.698984,1.013738,-1.356092,0.100458,0.200000,1.200000
18,0,8.481346,-0.425502,-1.181271,0.013280,0.200000,1.200000
19,0,6.574403,-1.010355,-0.938914,-0.140143,0.200000,1.200000
20,1,7.113160,6.709745,-0.217841,-1.173696,0.200000,1.200000
21,1,8.137623,-5.179318,-0.264213,-1.141038,0.200000,1.200000
22,1,7.059064,1.478969,-0.214659,-0.850698,0.200000,1.200000
